"Run","Run ID","metric","step","timestamp","value"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","5200","1778443010114","0.005097426176071167"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","5300","1778443083304","0.015464528799057006"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","5400","1778444068673","0.007956173419952393"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","5500","1778444140919","0.00490270048379898"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","5600","1778444213205","0.009469261169433594"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","5700","1778444285692","0.018350571393966675"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","5800","1778444357809","0.005806645750999451"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","5900","1778444430182","0.01906782031059265"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","6000","1778444503122","0.0035573205351829527"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","6100","1778444574512","0.02038332223892212"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","6200","1778444646933","0.014853066205978394"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","6300","1778444719293","0.005693808794021606"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","6400","1778444792606","0.009035729169845581"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","6500","1778445779250","0.0007882206141948699"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","6600","1778445850982","0.00813497006893158"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","6700","1778445923481","0.0025875440239906313"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","6800","1778445996528","0.0025783511996269226"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","6900","1778446068279","0.008059516549110413"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","7000","1778446140075","0.005915413498878479"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","7100","1778446212502","0.010018727779388427"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","7200","1778446284548","0.016644275188446044"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","7300","1778446356800","0.013721097707748414"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","7400","1778446428756","0.00987525999546051"
"multinerd/20000/google/flan-t5-xxl/fine-tune","97f4229f982b44aaa6b21622dea9a351","loss","7500","1778447415695","0.009767158031463623"
